filename,label,primary_color
Image_3484.jpg,RED ADMIRAL,Black
Image_3485.jpg,BLUE SPOTTED CROW,Brown
Image_3486.jpg,CLODIUS PARNASSIAN,Gray
Image_3487.jpg,PINE WHITE,Gray
Image_3488.jpg,RED CRACKER,Gray
Image_3489.jpg,STRAITED QUEEN,Brown
Image_3490.jpg,BANDED PEACOCK,Brown
Image_3491.jpg,TROPICAL LEAFWING,Gray
Image_3492.jpg,BLUE MORPHO,Black
Image_3493.jpg,CRECENT,Black
Image_3494.jpg,EASTERN DAPPLE WHITE,Brown
Image_3495.jpg,IPHICLUS SISTER,Black
Image_3496.jpg,RED ADMIRAL,Black
Image_3497.jpg,BROWN SIPROETA,Black
Image_3498.jpg,EASTERN PINE ELFIN,Black
Image_3499.jpg,DANAID EGGFLY,Orange
Image_3500.jpg,EASTERN PINE ELFIN,Brown
Image_3501.jpg,EASTERN COMA,Black
Image_3502.jpg,TROPICAL LEAFWING,White
Image_3503.jpg,RED CRACKER,Black
Image_3504.jpg,MONARCH,Black
Image_3505.jpg,CRIMSON PATCH,Black
Image_3506.jpg,GREAT JAY,Black
Image_3507.jpg,ULYSES,Black
Image_3508.jpg,DANAID EGGFLY,Black
Image_3509.jpg,MESTRA,White
Image_3510.jpg,RED CRACKER,Black
Image_3511.jpg,METALMARK,Black
Image_3512.jpg,CLEOPATRA,Brown
Image_3513.jpg,CRECENT,Black
Image_3514.jpg,MILBERTS TORTOISESHELL,Black
Image_3515.jpg,APPOLLO,White
Image_3516.jpg,JULIA,Brown
Image_3517.jpg,POPINJAY,Black
Image_3518.jpg,COPPER TAIL,Black
Image_3519.jpg,STRAITED QUEEN,Orange
Image_3520.jpg,AMERICAN SNOOT,Brown
Image_3521.jpg,TWO BARRED FLASHER,Brown
Image_3522.jpg,AMERICAN SNOOT,White
Image_3523.jpg,PINE WHITE,White
Image_3524.jpg,BANDED PEACOCK,Black
Image_3525.jpg,CRECENT,Black
Image_3526.jpg,LARGE MARBLE,White
Image_3527.jpg,QUESTION MARK,Black
Image_3528.jpg,RED POSTMAN,Black
Image_3529.jpg,PURPLE HAIRSTREAK,Black
Image_3530.jpg,CABBAGE WHITE,White
Image_3531.jpg,POPINJAY,Black
Image_3532.jpg,ORANGE OAKLEAF,Black
Image_3533.jpg,EASTERN PINE ELFIN,Brown
Image_3534.jpg,RED CRACKER,Black
Image_3535.jpg,AN 88,White
Image_3536.jpg,METALMARK,Pink
Image_3537.jpg,GREAT EGGFLY,Brown
Image_3538.jpg,AFRICAN GIANT SWALLOWTAIL,Black
Image_3539.jpg,EASTERN PINE ELFIN,Brown
Image_3540.jpg,COMMON WOOD-NYMPH,Brown
Image_3541.jpg,PURPLISH COPPER,Black
Image_3542.jpg,BLUE MORPHO,Gray
Image_3543.jpg,ORANGE OAKLEAF,Black
Image_3544.jpg,GREY HAIRSTREAK,Gray
Image_3545.jpg,POPINJAY,Black
Image_3546.jpg,CLEOPATRA,Gray
Image_3547.jpg,RED SPOTTED PURPLE,Black
Image_3548.jpg,CLOUDED SULPHUR,Brown
Image_3549.jpg,BANDED ORANGE HELICONIAN,Black
Image_3550.jpg,QUESTION MARK,Brown
Image_3551.jpg,JULIA,Orange
Image_3552.jpg,RED CRACKER,Black
Image_3553.jpg,ADONIS,Gray
Image_3554.jpg,RED ADMIRAL,Black
Image_3555.jpg,PINE WHITE,White
Image_3556.jpg,QUESTION MARK,Brown
Image_3557.jpg,CABBAGE WHITE,White
Image_3558.jpg,SOUTHERN DOGFACE,Brown
Image_3559.jpg,ADONIS,Gray
Image_3560.jpg,MONARCH,Black
Image_3561.jpg,AN 88,Black
Image_3562.jpg,ORANGE TIP,Gray
Image_3563.jpg,COMMON WOOD-NYMPH,Brown
Image_3564.jpg,ELBOWED PIERROT,White
Image_3565.jpg,BANDED ORANGE HELICONIAN,Orange
Image_3566.jpg,RED CRACKER,Black
Image_3567.jpg,JULIA,Red
Image_3568.jpg,PURPLISH COPPER,Brown
Image_3569.jpg,STRAITED QUEEN,Black
Image_3570.jpg,PAINTED LADY,Brown
Image_3571.jpg,GREY HAIRSTREAK,Gray
Image_3572.jpg,BLUE SPOTTED CROW,Black
Image_3573.jpg,PURPLE HAIRSTREAK,Black
Image_3574.jpg,SILVER SPOT SKIPPER,Black
Image_3575.jpg,IPHICLUS SISTER,Black
Image_3576.jpg,VICEROY,Black
Image_3577.jpg,CAIRNS BIRDWING,White
Image_3578.jpg,ORANGE TIP,Gray
Image_3579.jpg,BLUE MORPHO,Brown
Image_3580.jpg,EASTERN DAPPLE WHITE,Black
Image_3581.jpg,AN 88,Gray
Image_3582.jpg,GREAT EGGFLY,Black
Image_3583.jpg,BLUE MORPHO,Black
Image_3584.jpg,SCARCE SWALLOW,White
Image_3585.jpg,CAIRNS BIRDWING,Black
Image_3586.jpg,ELBOWED PIERROT,White
Image_3587.jpg,EASTERN DAPPLE WHITE,White
Image_3588.jpg,CRIMSON PATCH,Black
Image_3589.jpg,CAIRNS BIRDWING,Black
Image_3590.jpg,BLACK HAIRSTREAK,Black
Image_3591.jpg,IPHICLUS SISTER,Black
Image_3592.jpg,CRECENT,Brown
Image_3593.jpg,GOLD BANDED,Black
Image_3594.jpg,VICEROY,Black
Image_3595.jpg,VICEROY,Black
Image_3596.jpg,CRECENT,Orange
Image_3597.jpg,CAIRNS BIRDWING,Black
Image_3598.jpg,GREAT JAY,Black
Image_3599.jpg,PEACOCK,Brown
Image_3600.jpg,ORCHARD SWALLOW,Black
Image_3601.jpg,CRECENT,Black
Image_3602.jpg,CHECQUERED SKIPPER,Brown
Image_3603.jpg,CHECQUERED SKIPPER,Black
Image_3604.jpg,TROPICAL LEAFWING,Brown
Image_3605.jpg,LARGE MARBLE,White
Image_3606.jpg,BANDED ORANGE HELICONIAN,Orange
Image_3607.jpg,ORANGE OAKLEAF,Brown
Image_3608.jpg,PAPER KITE,Black
Image_3609.jpg,BANDED PEACOCK,Black
Image_3610.jpg,MOURNING CLOAK,Brown
Image_3611.jpg,SLEEPY ORANGE,Yellow
Image_3612.jpg,MONARCH,Brown
Image_3613.jpg,CLOUDED SULPHUR,Brown
Image_3614.jpg,DANAID EGGFLY,Black
Image_3615.jpg,PURPLE HAIRSTREAK,Black
Image_3616.jpg,STRAITED QUEEN,Black
Image_3617.jpg,GREEN CELLED CATTLEHEART,Black
Image_3618.jpg,BANDED PEACOCK,Black
Image_3619.jpg,EASTERN DAPPLE WHITE,White
Image_3620.jpg,TWO BARRED FLASHER,Black
Image_3621.jpg,ADONIS,Gray
Image_3622.jpg,MONARCH,Black
Image_3623.jpg,DANAID EGGFLY,Brown
Image_3624.jpg,BANDED PEACOCK,White
Image_3625.jpg,CLEOPATRA,Orange
Image_3626.jpg,BANDED PEACOCK,Black
Image_3627.jpg,GOLD BANDED,Brown
Image_3628.jpg,GREAT EGGFLY,Black
Image_3629.jpg,ULYSES,Black
Image_3630.jpg,TROPICAL LEAFWING,Brown
Image_3631.jpg,RED SPOTTED PURPLE,White
Image_3632.jpg,TROPICAL LEAFWING,Brown
Image_3633.jpg,CLEOPATRA,Orange
Image_3634.jpg,AFRICAN GIANT SWALLOWTAIL,Brown
Image_3635.jpg,BECKERS WHITE,Gray
Image_3636.jpg,PEACOCK,Black
Image_3637.jpg,ORANGE OAKLEAF,Gray
Image_3638.jpg,BECKERS WHITE,White
Image_3639.jpg,COPPER TAIL,Black
Image_3640.jpg,QUESTION MARK,Brown
Image_3641.jpg,BLUE MORPHO,Black
Image_3642.jpg,GREEN CELLED CATTLEHEART,Black
Image_3643.jpg,WOOD SATYR,Brown
Image_3644.jpg,LARGE MARBLE,Gray
Image_3645.jpg,YELLOW SWALLOW TAIL,White
Image_3646.jpg,COPPER TAIL,Gray
Image_3647.jpg,GOLD BANDED,Brown
Image_3648.jpg,IPHICLUS SISTER,Gray
Image_3649.jpg,BLUE MORPHO,Black
Image_3650.jpg,COPPER TAIL,Black
Image_3651.jpg,CLEOPATRA,Yellow
Image_3652.jpg,EASTERN DAPPLE WHITE,Black
Image_3653.jpg,QUESTION MARK,Gray
Image_3654.jpg,YELLOW SWALLOW TAIL,Black
Image_3655.jpg,STRAITED QUEEN,Brown
Image_3656.jpg,POPINJAY,Black
Image_3657.jpg,CHECQUERED SKIPPER,Black
Image_3658.jpg,COPPER TAIL,Black
Image_3659.jpg,PURPLE HAIRSTREAK,Black
Image_3660.jpg,ADONIS,Black
Image_3661.jpg,SLEEPY ORANGE,Brown
Image_3662.jpg,AMERICAN SNOOT,White
Image_3663.jpg,CRECENT,Black
Image_3664.jpg,BLUE MORPHO,Gray
Image_3665.jpg,GREAT JAY,Black
Image_3666.jpg,AN 88,Black
Image_3667.jpg,RED ADMIRAL,Black
Image_3668.jpg,INDRA SWALLOW,Black
Image_3669.jpg,ORCHARD SWALLOW,Black
Image_3670.jpg,SOOTYWING,Brown
Image_3671.jpg,CHECQUERED SKIPPER,Black
Image_3672.jpg,GOLD BANDED,White
Image_3673.jpg,ORCHARD SWALLOW,Black
Image_3674.jpg,CRECENT,Brown
Image_3675.jpg,GREEN CELLED CATTLEHEART,Black
Image_3676.jpg,RED POSTMAN,Brown
Image_3677.jpg,RED ADMIRAL,Black
Image_3678.jpg,BANDED PEACOCK,Black
Image_3679.jpg,GREAT JAY,Black
Image_3680.jpg,MALACHITE,Brown
Image_3681.jpg,ULYSES,Black
Image_3682.jpg,AMERICAN SNOOT,Black
Image_3683.jpg,PURPLE HAIRSTREAK,Gray
Image_3684.jpg,MESTRA,Brown
Image_3685.jpg,AFRICAN GIANT SWALLOWTAIL,Brown
Image_3686.jpg,SILVER SPOT SKIPPER,Brown
Image_3687.jpg,MANGROVE SKIPPER,Black
Image_3688.jpg,CHECQUERED SKIPPER,Black
Image_3689.jpg,SOOTYWING,Black
Image_3690.jpg,ORANGE TIP,Gray
Image_3691.jpg,COPPER TAIL,Black
Image_3692.jpg,BLACK HAIRSTREAK,Brown
Image_3693.jpg,AMERICAN SNOOT,Black
Image_3694.jpg,YELLOW SWALLOW TAIL,White
Image_3695.jpg,CHESTNUT,Black
Image_3696.jpg,TWO BARRED FLASHER,Black
Image_3697.jpg,SOOTYWING,Black
Image_3698.jpg,MESTRA,Orange
Image_3699.jpg,SILVER SPOT SKIPPER,Gray
Image_3700.jpg,CHECQUERED SKIPPER,Black
Image_3701.jpg,TROPICAL LEAFWING,Brown
Image_3702.jpg,MANGROVE SKIPPER,Black
Image_3703.jpg,ULYSES,Black
Image_3704.jpg,PAPER KITE,White
Image_3705.jpg,POPINJAY,Black
Image_3706.jpg,BLACK HAIRSTREAK,Brown
Image_3707.jpg,SCARCE SWALLOW,Black
Image_3708.jpg,CLODIUS PARNASSIAN,White
Image_3709.jpg,METALMARK,Black
Image_3710.jpg,CLEOPATRA,Brown
Image_3711.jpg,ORANGE TIP,Gray
Image_3712.jpg,MONARCH,Brown
Image_3713.jpg,EASTERN DAPPLE WHITE,White
Image_3714.jpg,COMMON BANDED AWL,Black
Image_3715.jpg,BANDED ORANGE HELICONIAN,Brown
Image_3716.jpg,ORCHARD SWALLOW,Brown
Image_3717.jpg,RED POSTMAN,Black
Image_3718.jpg,CHESTNUT,Black
Image_3719.jpg,CABBAGE WHITE,Gray
Image_3720.jpg,BANDED ORANGE HELICONIAN,Orange
Image_3721.jpg,ORANGE TIP,Orange
Image_3722.jpg,CLODIUS PARNASSIAN,Gray
Image_3723.jpg,CRECENT,Black
Image_3724.jpg,AMERICAN SNOOT,Brown
Image_3725.jpg,DANAID EGGFLY,Brown
Image_3726.jpg,ORCHARD SWALLOW,Black
Image_3727.jpg,RED CRACKER,Black
Image_3728.jpg,BECKERS WHITE,White
Image_3729.jpg,JULIA,Brown
Image_3730.jpg,COMMON BANDED AWL,Brown
Image_3731.jpg,MOURNING CLOAK,Black
Image_3732.jpg,CHESTNUT,Black
Image_3733.jpg,PEACOCK,Black
Image_3734.jpg,MOURNING CLOAK,Brown
Image_3735.jpg,CHECQUERED SKIPPER,Black
Image_3736.jpg,ORANGE OAKLEAF,Black
Image_3737.jpg,STRAITED QUEEN,Black
Image_3738.jpg,PAPER KITE,Gray
Image_3739.jpg,CLOUDED SULPHUR,Yellow
Image_3740.jpg,ADONIS,Pink
Image_3741.jpg,CLEOPATRA,Yellow
Image_3742.jpg,JULIA,Red
Image_3743.jpg,COMMON BANDED AWL,Brown
Image_3744.jpg,ORCHARD SWALLOW,Black
Image_3745.jpg,BLUE MORPHO,White
Image_3746.jpg,BLACK HAIRSTREAK,Brown
Image_3747.jpg,PEACOCK,Black
Image_3748.jpg,STRAITED QUEEN,Black
Image_3749.jpg,GOLD BANDED,Brown
Image_3750.jpg,AFRICAN GIANT SWALLOWTAIL,Brown
Image_3751.jpg,DANAID EGGFLY,Orange
Image_3752.jpg,RED POSTMAN,Black
Image_3753.jpg,MILBERTS TORTOISESHELL,Black
Image_3754.jpg,RED CRACKER,Brown
Image_3755.jpg,JULIA,Brown
Image_3756.jpg,EASTERN PINE ELFIN,Black
Image_3757.jpg,GREEN CELLED CATTLEHEART,Black
Image_3758.jpg,METALMARK,Black
Image_3759.jpg,BLUE MORPHO,Black
Image_3760.jpg,MONARCH,Black
Image_3761.jpg,PURPLISH COPPER,Brown
Image_3762.jpg,ULYSES,Black
Image_3763.jpg,BLUE SPOTTED CROW,Brown
Image_3764.jpg,EASTERN COMA,Brown
Image_3765.jpg,EASTERN PINE ELFIN,Black
Image_3766.jpg,METALMARK,Black
Image_3767.jpg,CRECENT,Black
Image_3768.jpg,RED POSTMAN,Brown
Image_3769.jpg,CHESTNUT,Black
Image_3770.jpg,ELBOWED PIERROT,White
Image_3771.jpg,PEACOCK,Brown
Image_3772.jpg,RED ADMIRAL,Black
Image_3773.jpg,CLEOPATRA,Gray
Image_3774.jpg,GREEN CELLED CATTLEHEART,Black
Image_3775.jpg,RED POSTMAN,Black
Image_3776.jpg,BECKERS WHITE,White
Image_3777.jpg,LARGE MARBLE,Black
Image_3778.jpg,CLEOPATRA,Yellow
Image_3779.jpg,PINE WHITE,White
Image_3780.jpg,TROPICAL LEAFWING,Black
Image_3781.jpg,GREY HAIRSTREAK,Gray
Image_3782.jpg,EASTERN DAPPLE WHITE,White
Image_3783.jpg,EASTERN PINE ELFIN,Brown
Image_3784.jpg,ADONIS,Gray
Image_3785.jpg,SCARCE SWALLOW,Black
Image_3786.jpg,TWO BARRED FLASHER,Brown
Image_3787.jpg,COMMON BANDED AWL,Brown
Image_3788.jpg,BROWN SIPROETA,Black
Image_3789.jpg,MESTRA,Brown
Image_3790.jpg,EASTERN COMA,Black
Image_3791.jpg,CABBAGE WHITE,Gray
Image_3792.jpg,GREEN CELLED CATTLEHEART,Black
Image_3793.jpg,SCARCE SWALLOW,White
Image_3794.jpg,VICEROY,Orange
Image_3795.jpg,GREAT JAY,Black
Image_3796.jpg,BLUE SPOTTED CROW,Black
Image_3797.jpg,SCARCE SWALLOW,White
Image_3798.jpg,PEACOCK,Black
Image_3799.jpg,ELBOWED PIERROT,Black
Image_3800.jpg,ELBOWED PIERROT,Black
Image_3801.jpg,JULIA,Orange
Image_3802.jpg,SLEEPY ORANGE,Brown
Image_3803.jpg,CLEOPATRA,Gray
Image_3804.jpg,COMMON BANDED AWL,Gray
Image_3805.jpg,BLACK HAIRSTREAK,Brown
Image_3806.jpg,CHECQUERED SKIPPER,Brown
Image_3807.jpg,RED SPOTTED PURPLE,Black
Image_3808.jpg,COPPER TAIL,Orange
Image_3809.jpg,ADONIS,Pink
Image_3810.jpg,GREAT EGGFLY,Black
Image_3811.jpg,ORANGE TIP,Gray
Image_3812.jpg,GREY HAIRSTREAK,Black
Image_3813.jpg,SILVER SPOT SKIPPER,Black
Image_3814.jpg,CHECQUERED SKIPPER,Brown
Image_3815.jpg,IPHICLUS SISTER,Black
Image_3816.jpg,TROPICAL LEAFWING,Black
Image_3817.jpg,ZEBRA LONG WING,Brown
Image_3818.jpg,MONARCH,Black
Image_3819.jpg,PAINTED LADY,White
Image_3820.jpg,GREAT JAY,Black
Image_3821.jpg,ZEBRA LONG WING,Black
Image_3822.jpg,ORANGE OAKLEAF,Brown
Image_3823.jpg,ATALA,Black
Image_3824.jpg,CHESTNUT,Black
Image_3825.jpg,RED CRACKER,Black
Image_3826.jpg,PIPEVINE SWALLOW,Black
Image_3827.jpg,COMMON WOOD-NYMPH,White
Image_3828.jpg,CAIRNS BIRDWING,Gray
Image_3829.jpg,ADONIS,Brown
Image_3830.jpg,YELLOW SWALLOW TAIL,White
Image_3831.jpg,MANGROVE SKIPPER,Black
Image_3832.jpg,YELLOW SWALLOW TAIL,Black
Image_3833.jpg,APPOLLO,Black
Image_3834.jpg,TWO BARRED FLASHER,Black
Image_3835.jpg,ELBOWED PIERROT,White
Image_3836.jpg,CABBAGE WHITE,Gray
Image_3837.jpg,CAIRNS BIRDWING,Black
Image_3838.jpg,MOURNING CLOAK,Brown
Image_3839.jpg,PAPER KITE,White
Image_3840.jpg,PEACOCK,Brown
Image_3841.jpg,GREEN CELLED CATTLEHEART,Black
Image_3842.jpg,CRECENT,Orange
Image_3843.jpg,VICEROY,Black
Image_3844.jpg,CABBAGE WHITE,White
Image_3845.jpg,CLODIUS PARNASSIAN,White
Image_3846.jpg,PAPER KITE,White
Image_3847.jpg,IPHICLUS SISTER,Brown
Image_3848.jpg,SCARCE SWALLOW,White
Image_3849.jpg,PURPLE HAIRSTREAK,Gray
Image_3850.jpg,BLUE SPOTTED CROW,Black
Image_3851.jpg,CRIMSON PATCH,Black
Image_3852.jpg,EASTERN DAPPLE WHITE,Gray
Image_3853.jpg,PAINTED LADY,Black
Image_3854.jpg,CRECENT,Brown
Image_3855.jpg,GREY HAIRSTREAK,Gray
Image_3856.jpg,CHECQUERED SKIPPER,Brown
Image_3857.jpg,IPHICLUS SISTER,Black
Image_3858.jpg,QUESTION MARK,Brown
Image_3859.jpg,GREAT JAY,Black
Image_3860.jpg,BECKERS WHITE,White
Image_3861.jpg,SOUTHERN DOGFACE,Brown
Image_3862.jpg,ORANGE TIP,Gray
Image_3863.jpg,QUESTION MARK,Red
Image_3864.jpg,COMMON BANDED AWL,Brown
Image_3865.jpg,METALMARK,Black
Image_3866.jpg,METALMARK,Black
Image_3867.jpg,POPINJAY,Gray
Image_3868.jpg,MANGROVE SKIPPER,Black
Image_3869.jpg,SOOTYWING,Black
Image_3870.jpg,COMMON BANDED AWL,Brown
Image_3871.jpg,RED ADMIRAL,Brown
Image_3872.jpg,CLEOPATRA,White
Image_3873.jpg,VICEROY,Black
Image_3874.jpg,PIPEVINE SWALLOW,Black
Image_3875.jpg,MESTRA,White
Image_3876.jpg,PURPLISH COPPER,Black
Image_3877.jpg,WOOD SATYR,Brown
Image_3878.jpg,GREEN CELLED CATTLEHEART,Black
Image_3879.jpg,CRECENT,Black
Image_3880.jpg,CRECENT,Black
Image_3881.jpg,BANDED ORANGE HELICONIAN,Black
Image_3882.jpg,GREEN CELLED CATTLEHEART,Black
Image_3883.jpg,PURPLE HAIRSTREAK,Black
Image_3884.jpg,CLODIUS PARNASSIAN,White
Image_3885.jpg,YELLOW SWALLOW TAIL,Black
Image_3886.jpg,WOOD SATYR,Black
Image_3887.jpg,PAINTED LADY,Brown
Image_3888.jpg,CLOUDED SULPHUR,Brown
Image_3889.jpg,EASTERN PINE ELFIN,Brown
Image_3890.jpg,SOOTYWING,Brown
Image_3891.jpg,AFRICAN GIANT SWALLOWTAIL,Brown
Image_3892.jpg,DANAID EGGFLY,Black
Image_3893.jpg,EASTERN PINE ELFIN,Black
Image_3894.jpg,MOURNING CLOAK,Black
Image_3895.jpg,POPINJAY,Black
Image_3896.jpg,PIPEVINE SWALLOW,Black
Image_3897.jpg,SOUTHERN DOGFACE,Gray
Image_3898.jpg,CLODIUS PARNASSIAN,White
Image_3899.jpg,PEACOCK,Black
Image_3900.jpg,COMMON WOOD-NYMPH,Brown
Image_3901.jpg,CABBAGE WHITE,Gray
Image_3902.jpg,PAPER KITE,White
Image_3903.jpg,SCARCE SWALLOW,White
Image_3904.jpg,MALACHITE,Gray
Image_3905.jpg,CRECENT,Orange
Image_3906.jpg,LARGE MARBLE,Gray
Image_3907.jpg,DANAID EGGFLY,Black
Image_3908.jpg,VICEROY,Black
Image_3909.jpg,BROWN SIPROETA,Black
Image_3910.jpg,PINE WHITE,Gray
Image_3911.jpg,CABBAGE WHITE,White
Image_3912.jpg,SOOTYWING,Black
Image_3913.jpg,COPPER TAIL,Brown
Image_3914.jpg,YELLOW SWALLOW TAIL,Black
Image_3915.jpg,SILVER SPOT SKIPPER,Black
Image_3916.jpg,GREEN CELLED CATTLEHEART,Gray
Image_3917.jpg,BANDED PEACOCK,Black
Image_3918.jpg,GREY HAIRSTREAK,Gray
Image_3919.jpg,EASTERN PINE ELFIN,Brown
Image_3920.jpg,COMMON WOOD-NYMPH,Black
Image_3921.jpg,JULIA,Black
Image_3922.jpg,TWO BARRED FLASHER,Black
Image_3923.jpg,MONARCH,Black
Image_3924.jpg,CLOUDED SULPHUR,Orange
Image_3925.jpg,CRIMSON PATCH,Black
Image_3926.jpg,ORANGE OAKLEAF,Brown
Image_3927.jpg,RED SPOTTED PURPLE,Black
Image_3928.jpg,APPOLLO,White
Image_3929.jpg,CHECQUERED SKIPPER,Black
Image_3930.jpg,PEACOCK,Brown
Image_3931.jpg,CHECQUERED SKIPPER,Black
Image_3932.jpg,CLEOPATRA,Orange
Image_3933.jpg,ULYSES,Pink
Image_3934.jpg,VICEROY,Black
Image_3935.jpg,SCARCE SWALLOW,Black
Image_3936.jpg,APPOLLO,Gray
Image_3937.jpg,RED POSTMAN,Brown
Image_3938.jpg,RED POSTMAN,Black
Image_3939.jpg,POPINJAY,Pink
Image_3940.jpg,EASTERN COMA,Black
Image_3941.jpg,TWO BARRED FLASHER,Black
Image_3942.jpg,TROPICAL LEAFWING,Red
Image_3943.jpg,TWO BARRED FLASHER,White
Image_3944.jpg,SOUTHERN DOGFACE,Orange
Image_3945.jpg,AFRICAN GIANT SWALLOWTAIL,Black
Image_3946.jpg,CLEOPATRA,White
Image_3947.jpg,IPHICLUS SISTER,Black
Image_3948.jpg,MILBERTS TORTOISESHELL,Black
Image_3949.jpg,CLODIUS PARNASSIAN,White
Image_3950.jpg,SLEEPY ORANGE,Orange
Image_3951.jpg,CLEOPATRA,Black
Image_3952.jpg,BROWN SIPROETA,Black
Image_3953.jpg,RED CRACKER,Black
Image_3954.jpg,ATALA,Black
Image_3955.jpg,ULYSES,Black
Image_3956.jpg,PAPER KITE,White
Image_3957.jpg,LARGE MARBLE,White
Image_3958.jpg,SOUTHERN DOGFACE,Gray
Image_3959.jpg,TWO BARRED FLASHER,Black
Image_3960.jpg,EASTERN COMA,Black
Image_3961.jpg,CLOUDED SULPHUR,Yellow
Image_3962.jpg,PEACOCK,Black
Image_3963.jpg,SLEEPY ORANGE,Orange
Image_3964.jpg,RED CRACKER,Black
Image_3965.jpg,LARGE MARBLE,White
Image_3966.jpg,MILBERTS TORTOISESHELL,Black
Image_3967.jpg,EASTERN COMA,Brown
Image_3968.jpg,GOLD BANDED,Black
Image_3969.jpg,MANGROVE SKIPPER,Black
Image_3970.jpg,PAINTED LADY,Black
Image_3971.jpg,MALACHITE,Black
Image_3972.jpg,STRAITED QUEEN,Brown
Image_3973.jpg,SLEEPY ORANGE,Gray
Image_3974.jpg,METALMARK,Black
Image_3975.jpg,MILBERTS TORTOISESHELL,Black
Image_3976.jpg,COPPER TAIL,White
Image_3977.jpg,EASTERN COMA,Black
Image_3978.jpg,RED POSTMAN,Black
Image_3979.jpg,GREY HAIRSTREAK,Black
Image_3980.jpg,IPHICLUS SISTER,Black
Image_3981.jpg,METALMARK,Black
Image_3982.jpg,AFRICAN GIANT SWALLOWTAIL,Black
Image_3983.jpg,CHESTNUT,Black
Image_3984.jpg,SLEEPY ORANGE,Brown
Image_3985.jpg,APPOLLO,White
Image_3986.jpg,RED ADMIRAL,Black
Image_3987.jpg,GREAT EGGFLY,Black
Image_3988.jpg,AMERICAN SNOOT,Black
Image_3989.jpg,AMERICAN SNOOT,Brown
Image_3990.jpg,VICEROY,Gray
Image_3991.jpg,ORCHARD SWALLOW,Black
Image_3992.jpg,AMERICAN SNOOT,Orange
Image_3993.jpg,GOLD BANDED,Brown
Image_3994.jpg,SCARCE SWALLOW,Black
Image_3995.jpg,APPOLLO,White
Image_3996.jpg,SOUTHERN DOGFACE,Yellow
Image_3997.jpg,CAIRNS BIRDWING,Black
Image_3998.jpg,BANDED ORANGE HELICONIAN,Black
Image_3999.jpg,SLEEPY ORANGE,Yellow
Image_4000.jpg,GREAT JAY,Black
Image_4001.jpg,TWO BARRED FLASHER,Black
Image_4002.jpg,CABBAGE WHITE,Gray
Image_4003.jpg,ORANGE TIP,White
Image_4004.jpg,ELBOWED PIERROT,Black
Image_4005.jpg,PINE WHITE,White
Image_4006.jpg,INDRA SWALLOW,Black
Image_4007.jpg,MESTRA,White
Image_4008.jpg,MESTRA,White
Image_4009.jpg,ADONIS,Gray
Image_4010.jpg,COMMON WOOD-NYMPH,Black
Image_4011.jpg,GREAT EGGFLY,Black
Image_4012.jpg,PAPER KITE,White
Image_4013.jpg,PIPEVINE SWALLOW,Black
Image_4014.jpg,PURPLISH COPPER,Black
Image_4015.jpg,CABBAGE WHITE,White
Image_4016.jpg,APPOLLO,White
Image_4017.jpg,ELBOWED PIERROT,Gray
Image_4018.jpg,MILBERTS TORTOISESHELL,Black
Image_4019.jpg,PAINTED LADY,Brown
Image_4020.jpg,MANGROVE SKIPPER,Black
Image_4021.jpg,BLUE SPOTTED CROW,Black
Image_4022.jpg,ULYSES,Black
Image_4023.jpg,COPPER TAIL,Brown
Image_4024.jpg,MILBERTS TORTOISESHELL,Black
Image_4025.jpg,PEACOCK,Black
Image_4026.jpg,COPPER TAIL,Orange
Image_4027.jpg,RED ADMIRAL,Black
Image_4028.jpg,PAPER KITE,White
Image_4029.jpg,EASTERN PINE ELFIN,Black
Image_4030.jpg,SILVER SPOT SKIPPER,Black
Image_4031.jpg,MILBERTS TORTOISESHELL,Black
Image_4032.jpg,BROWN SIPROETA,Black
Image_4033.jpg,ZEBRA LONG WING,Black
Image_4034.jpg,BLUE MORPHO,Gray
Image_4035.jpg,BLACK HAIRSTREAK,Black
Image_4036.jpg,EASTERN COMA,Brown
Image_4037.jpg,POPINJAY,Black
Image_4038.jpg,ULYSES,Black
Image_4039.jpg,EASTERN PINE ELFIN,Black
Image_4040.jpg,SLEEPY ORANGE,Black
Image_4041.jpg,MOURNING CLOAK,Brown
Image_4042.jpg,CRECENT,Brown
Image_4043.jpg,MANGROVE SKIPPER,Black
Image_4044.jpg,RED POSTMAN,Black
Image_4045.jpg,GREAT EGGFLY,Black
Image_4046.jpg,BROWN SIPROETA,Black
Image_4047.jpg,COMMON WOOD-NYMPH,Black
Image_4048.jpg,LARGE MARBLE,White
Image_4049.jpg,ULYSES,Black
Image_4050.jpg,GOLD BANDED,Brown
Image_4051.jpg,CLEOPATRA,Gray
Image_4052.jpg,MALACHITE,Black
Image_4053.jpg,CRIMSON PATCH,Black
Image_4054.jpg,ORANGE TIP,White
Image_4055.jpg,CLEOPATRA,Gray
Image_4056.jpg,EASTERN DAPPLE WHITE,White
Image_4057.jpg,VICEROY,Brown
Image_4058.jpg,ATALA,Black
Image_4059.jpg,EASTERN PINE ELFIN,Black
Image_4060.jpg,MOURNING CLOAK,Black
Image_4061.jpg,PURPLISH COPPER,Brown
Image_4062.jpg,QUESTION MARK,Gray
Image_4063.jpg,DANAID EGGFLY,Brown
Image_4064.jpg,CRECENT,Black
Image_4065.jpg,PAPER KITE,Black
Image_4066.jpg,VICEROY,Black
